EALoadLoop.thisRepN,EALoadLoop.thisTrialN,EALoadLoop.thisN,EALoadLoop.thisIndex,EncLoadLoop.thisRepN,EncLoadLoop.thisTrialN,EncLoadLoop.thisN,EncLoadLoop.thisIndex,IALoadLoop.thisRepN,IALoadLoop.thisTrialN,IALoadLoop.thisN,IALoadLoop.thisIndex,RetLoadLoop.thisRepN,RetLoadLoop.thisTrialN,RetLoadLoop.thisN,RetLoadLoop.thisIndex,welcomeText.started,welcomeKey.started,welcomeKey.keys,welcomeKey.rt,welcomeText2.started,welcomeKey2.started,welcomeKey2.keys,welcomeKey2.rt,EAPracticeText1.started,EAPracticeText2.started,EAPracticeRespText.started,EAPracticeKey.started,EAPracticeKey.keys,EAPracticeKey.rt,EAPractice2Text.started,EAPractice2Key.started,EAPractice2Key.keys,EAPractice2Key.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,10.089836125000147,10.089836125000147,space,1.1997557919821702,,,,,,,,,,,,,,,000,001,2025-02-18_13h28.31.185,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,11.337893666001037,11.337893666001037,1,0.5062182919937186,,,,,,,,,,,000,001,2025-02-18_13h28.31.185,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,11.861533749994123,11.861533749994123,11.861533749994123,11.861533749994123,space,0.6306457919999957,,,,,000,001,2025-02-18_13h28.31.185,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.509985083015636,12.509985083015636,1,1.8730374999868218,000,001,2025-02-18_13h28.31.185,RetGoals_V1,2022.2.5,None,
