EALoadLoop.thisRepN,EALoadLoop.thisTrialN,EALoadLoop.thisN,EALoadLoop.thisIndex,EncLoadLoop.thisRepN,EncLoadLoop.thisTrialN,EncLoadLoop.thisN,EncLoadLoop.thisIndex,IALoadLoop.thisRepN,IALoadLoop.thisTrialN,IALoadLoop.thisN,IALoadLoop.thisIndex,RetLoadLoop.thisRepN,RetLoadLoop.thisTrialN,RetLoadLoop.thisN,RetLoadLoop.thisIndex,welcomeText.started,welcomeKey.started,welcomeKey.keys,welcomeKey.rt,welcomeText2.started,welcomeKey2.started,welcomeKey2.keys,welcomeKey2.rt,EAPracticeText1.started,EAPracticeText2.started,EAPracticeRespText.started,EAPracticeKey.started,EAPracticeKey.keys,EAPracticeKey.rt,EAPractice2Text.started,EAPractice2Key.started,EAPractice2Key.keys,EAPractice2Key.rt,corr_key,stim_name,magnitude,stim_spec,num_big,EAPractice1Text1.started,EAPractice1Stim.started,EAPractice1Resp.started,EAPractice1Text2.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,9.54822745898855,9.54822745898855,space,0.8727559999970254,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-02-18_13h29.49.466,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,10.467142749985214,10.467142749985214,1,0.4499118329840712,,,,,,,,,,,,,,,,,,,,000,001,2025-02-18_13h29.49.466,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,10.949028999981238,10.949028999981238,10.949028999981238,10.949028999981238,space,0.8664887500053737,,,,,,,,,,,,,,000,001,2025-02-18_13h29.49.466,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.832498959003715,11.832498959003715,1,0.6354240410146303,,,,,,,,,,000,001,2025-02-18_13h29.49.466,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ExAttn_Stim.247.jpeg,1,diamonds,8,12.562196958984714,12.562196958984714,12.562196958984714,13.976905208983226,,,,,,,
